id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен,Без категории,fold
3909430,4,"Жалко, что заранее не предупреждаете, что есть тех проблемы сейчас, как нам узнать - в новости можно написать такое. И нет такого раздела про формирование квитанций в заявках в УК, не сразу поняла, где написать ",1,0,0,0,0,0,2
3909441,5,Огромнейшее спасибо за оперативность❤️,0,0,1,1,0,0,3
3909442,5,Спасибо огромнейшее за оперативность ❤️,0,0,1,1,0,0,4
3909517,5,Благодарю за работу!,0,0,0,0,0,1,2
3909595,5,Все решили! Перезвонили . Спасибо ,0,0,1,1,0,0,0
3909682,5,Очень быстро все сделали!!!!,1,0,0,0,0,0,3
3909709,5,Огромное Спасибо.,0,0,0,0,0,1,4
3909787,5,Все отлично.  Жаль что для сотрудников компании на данные услуги не действуют скидки.,0,0,1,0,0,0,3
3909810,5,очень быстро,1,0,0,0,0,0,2
3909863,5,"Очень приятный менеджер консультант , которая всё правильно и подробно объясняет.",0,0,0,0,0,1,3
3909888,5,Спасибо !!!!все супер ,0,0,1,1,0,0,1
3909979,5,спасибо большое! ,0,0,1,1,0,0,0
3910052,5,"Специалист пришёл очень быстро, все быстро исправил. Спасибо. ",1,0,1,0,0,0,1
3910060,5,"всё супер, вопрос решён быстро)",0,0,0,0,1,0,3
3910089,5,Очень надеюсь что квитанция будет дублироваться и в приложении. А так оперативно и быстро поступила. ,1,0,0,0,0,0,4
3910166,5,спасибо большое за быстрое реагирование. ,0,0,1,1,0,0,2
3910233,5,спасибо девочкам операторам!,0,0,1,1,0,0,0
3910259,5,"Менеджер Елизавета  очень быстро решила мой вопрос, спасибо!",1,0,0,0,1,0,2
3910269,5,"спасибо, но придумайте, пожалуйста, способ как этого избежать на будущее. ",0,0,0,0,0,1,3
3910346,5,"Спасибо за работу, выполнена качественно и в срок",0,1,1,1,0,0,3
3910395,5,Спасибо !!,0,0,1,1,0,0,3
3910406,5,Прям молодцы! Порадовали) все четко) ,0,0,0,0,0,1,3
3910434,5,Алексей профессионал в своем деле! Быстро нашел проблему и устранил ее. Огромное ему спасибо!,1,0,0,0,1,0,0
3910685,5,"Да, подтверждаю ! Вчера вечером обнаружила что устранено. Спасибо",0,0,1,1,0,0,2
3910836,5,вопрос решён ,0,0,0,0,1,0,0
3910841,5,"Спасибо за помощь
",0,0,1,1,0,0,1
3910908,5,Спасибо! Очень быстро сработали!,1,0,0,0,0,0,3
3910977,5,Добрый день. Спасибо за разъяснение. Всего вам хорошего.,0,0,1,1,0,0,3
3911065,5,молодец электрик оперативно решил проблему ,1,0,0,0,1,0,3
3911104,5,Быстро и аккуратно!Благодарю!,1,0,0,0,0,0,4
3911134,5,спасибо большое! пусть убирают часто.... ,0,0,1,1,0,0,0
3911142,5,очень оперативно!,0,0,0,0,0,1,2
3911182,5,все вежливо и информативно ❤️,0,0,0,0,0,1,4
3911339,5, Спасибо вам за заботу о нас и нашем здоровье.Экология -это замечательно,0,0,1,1,0,0,1
3911355,5,работа сотрудника офиса УК Евгении на 10+,0,0,1,0,0,0,1
3911421,5,спасибо за работу все быстро и качественно. ,1,0,1,1,0,0,1
3911514,5,Спасибо большое! Проблема была решена очень быстро!,0,0,1,1,1,0,0
3911553,5,Менеджеру Наталье и дежурного  сантехнику 09.09.2024  большая благодарность  за оперативное решение проблемы. ,0,0,0,0,0,1,2
3911561,5,Отлично!!!,0,0,0,0,0,1,3
3911570,5,Спасибо! оперативно и в полной мере ответили на мой вопрос 👌,1,0,0,0,0,0,0
3911586,5,"Быстро, качественно устранил наш засор ",0,1,0,0,1,0,3
3911663,5,"Спасибо, все качественно и профессионально!",0,1,0,0,0,0,2
3911763,5,Быстро и качественно. Спасибо!,1,0,0,0,0,0,0
3911815,5,"отличная функция, спасибо ",0,0,1,1,0,0,3
3911905,5,Спасибо за выполненную работу!,0,0,1,1,0,0,2
3911957,5,"очень оперативно, благодарю",0,0,0,0,0,1,0
3911972,5,"спасибо большое!
",0,0,1,1,0,0,4
3911983,5,"оперативно и четко. сделали аккуратно, прибрались после работы ",1,0,0,1,0,0,3
3912007,5,Спасибо Александру за профессионализм и быструю работу. ,0,0,1,1,0,0,1
3912041,5,спасибо большое!!!🤗,0,0,1,1,0,0,1
3912121,5,"все отлично, сделали быстро и не дорого",1,0,0,1,0,0,1
3912185,5,Спасибо большое за оперативный ответ ,0,0,1,1,0,0,0
3912199,5,Спасибо огромное менеджеру по страхованию Евгении Гущиной за помощь в оформлении страховки!!!! Настоящий профессионал своего дела!!! Исчерпывающе ответила на все интересующие вопросы!!!! ,0,0,1,1,0,0,3
3912225,5,"Оперативно,профессионально,спасибо",0,0,0,0,0,1,3
3912227,5,"Специалист связывался по заявке, все починили! Спасибо ",0,0,1,1,0,0,0
3912230,5,"В течении 2 часов после создания заявки все устранили, спасибо",0,0,1,1,0,0,4
3912246,5,Ремонт выполнен!,0,0,0,0,0,1,0
3912277,5,Быстро решили проблему! Спасибо!,1,0,0,0,1,0,0
3912521,5,"Работа мастера, выполнена отлично! Проблема решилась только при личном визите в УК",0,0,0,1,0,0,1
3912769,5,Большое спасибо Оксане Петриной! ,0,0,1,1,0,0,3
3912975,5,"Всё оперативно,спасибо!",0,0,0,0,0,1,4
3913158,5,Добрый день! Спасибо. Вопрос решен. ,0,0,0,0,0,1,2
3913176,5,Все быстро и четко!!! Спасибо!,1,0,0,0,0,0,3
3913279,5,Очень ответственная девушка в УК.,0,0,0,0,0,1,2
3913316,5,отлично всё работает ,0,1,0,1,0,0,1
3913442,5,"Благодарность мастеру, сделал быстро и качественно. Премию Ренату. 🤝",1,0,0,1,0,0,4
3913486,5,Пришли вовремя) заранее позвонили уточнить удобное время) отличный мастер все сделал быстро и аккуратно) ,1,0,1,1,0,0,1
3913490,5,"отлично, спасибо!
",0,0,0,0,0,1,2
3913509,5,"Все четко объяснили, вопросов не осталось",0,0,0,0,0,1,1
3913566,5,"ну вроде, получше...
Слава Богу",0,0,0,0,0,1,1
3913676,5,"Проблема решена, быстро и оперативно..",1,0,0,0,0,0,2
3913730,5,"Всё отлично, спасибо!",0,0,0,0,0,1,2
3913971,5,Очень быстро и вежливо)),1,0,0,0,0,0,1
3913976,5,Второй специалист все отлично решил. Спасибо.,0,1,1,1,0,0,3
3914082,5,Спасибо. ,0,0,0,0,0,1,0
3914097,5,благадарю специалиста,0,0,1,0,0,0,3
3914189,5,"Очень быстро и качественно, спасибо! ",1,0,0,0,0,0,1
3914351,5,Спасибо Большое! Всё сделано супер!,0,0,1,1,0,0,3
3914367,5,Комод убран. Большое спасибо за оперативное решение,0,0,1,1,0,0,4
3914531,5,Хочу выразить особую благодарность Татьяне за проявленный интерес к моему вопросу!,0,0,0,0,0,1,1
3914571,5,Очень быстро отреагировали и устранили проблему ,1,0,0,0,1,0,0
3914595,5,спасибо большое за оперативность))),0,0,1,1,0,0,2
3914622,5,Вот теперь все данные правильно внесены. Спасибо.,0,0,0,0,0,1,3
3914767,5,Спасибо за оперативную помощь,0,0,1,1,0,0,1
3914795,5,Спасибо! Ключи рабочие,0,0,0,0,0,1,0
3914807,5,"Круто , быстро ,спасибо ",1,0,0,0,0,0,4
